family,date,contract,feature,side,pnl,cum_pnl
quarterly,2020-06-12,CLH2021-CLM2021,rsi_div_14,1.0,0.38000000000000056,25.88999999999996
quarterly,2020-06-16,CLX2020-CLG2021,rsi_div_14,1.0,0.21999999999999686,26.109999999999957
quarterly,2020-07-09,CLG2021-CLK2021,rsi_div_14,1.0,-0.6199999999999994,25.489999999999956
quarterly,2020-08-24,CLJ2021-CLN2021,rsi_div_14,1.0,-0.05999999999999716,25.429999999999957
quarterly,2020-10-02,CLK2021-CLQ2021,rsi_div_14,1.0,0.09000000000000143,25.519999999999957
quarterly,2020-10-02,CLH2021-CLM2021,rsi_div_14,1.0,-0.3300000000000003,25.189999999999955
quarterly,2020-10-02,CLZ2020-CLH2021,rsi_div_14,1.0,-0.15000000000000058,25.039999999999953
quarterly,2020-10-04,CLF2021-CLJ2021,rsi_div_14,1.0,-0.060000000000004265,24.979999999999947
quarterly,2020-10-21,CLJ2021-CLN2021,rsi_div_14,1.0,-0.0999999999999892,24.879999999999956
quarterly,2020-10-28,CLG2021-CLK2021,rsi_div_14,1.0,0.6399999999999986,25.519999999999953
quarterly,2021-02-01,CLK2021-CLQ2021,rsi_div_14,-1.0,-0.5999999999999963,24.919999999999956
quarterly,2021-03-10,CLK2021-CLQ2021,rsi_div_14,-1.0,1.259999999999996,26.17999999999995
quarterly,2021-03-14,CLM2021-CLU2021,rsi_div_14,-1.0,1.3999999999999895,27.579999999999938
quarterly,2021-03-16,CLN2021-CLV2021,rsi_div_14,-1.0,0.6599999999999946,28.23999999999993
quarterly,2021-03-22,CLU2021-CLZ2021,rsi_div_14,-1.0,0.4100000000000017,28.64999999999993
quarterly,2021-03-25,CLV2021-CLF2022,rsi_div_14,-1.0,-0.04000000000000114,28.60999999999993
quarterly,2021-04-14,CLQ2021-CLX2021,rsi_div_14,-1.0,0.4199999999999997,29.029999999999927
quarterly,2021-04-16,CLM2021-CLU2021,rsi_div_14,-1.0,0.049999999999995166,29.07999999999992
quarterly,2021-04-16,CLN2021-CLV2021,rsi_div_14,-1.0,0.2499999999999909,29.32999999999991
quarterly,2021-04-20,CLX2021-CLG2022,rsi_div_14,-1.0,0.269999999999994,29.599999999999902
quarterly,2021-04-21,CLZ2021-CLH2022,rsi_div_14,-1.0,-0.04000000000000114,29.5599999999999
quarterly,2021-04-25,CLU2021-CLZ2021,rsi_div_14,-1.0,-0.3200000000000094,29.23999999999989
quarterly,2021-04-27,CLV2021-CLF2022,rsi_div_14,-1.0,-0.20000000000000484,29.039999999999882
quarterly,2021-05-25,CLZ2021-CLH2022,rsi_div_14,-1.0,-0.4399999999999997,28.59999999999988
quarterly,2021-07-21,CLU2021-CLZ2021,rsi_div_14,-1.0,1.2399999999999929,29.839999999999872
quarterly,2021-07-21,CLH2022-CLM2022,rsi_div_14,-1.0,0.44999999999999374,30.289999999999864
quarterly,2021-07-22,CLZ2021-CLH2022,rsi_div_14,-1.0,0.960000000000006,31.24999999999987
quarterly,2021-07-23,CLF2022-CLJ2022,rsi_div_14,-1.0,0.45999999999998464,31.70999999999985
quarterly,2021-07-25,CLV2021-CLF2022,rsi_div_14,-1.0,1.680000000000012,33.389999999999866
quarterly,2021-07-25,CLX2021-CLG2022,rsi_div_14,-1.0,1.319999999999984,34.70999999999985
quarterly,2021-07-30,CLG2022-CLK2022,rsi_div_14,-1.0,0.4800000000000091,35.18999999999986
quarterly,2021-08-29,CLH2022-CLM2022,rsi_div_14,-1.0,-0.5299999999999818,34.65999999999988
quarterly,2021-08-29,CLF2022-CLJ2022,rsi_div_14,-1.0,-0.13000000000001877,34.529999999999866
quarterly,2021-08-30,CLX2021-CLG2022,rsi_div_14,-1.0,-0.31999999999998807,34.20999999999988
quarterly,2021-08-30,CLZ2021-CLH2022,rsi_div_14,-1.0,-0.4000000000000148,33.80999999999987
quarterly,2021-08-30,CLG2022-CLK2022,rsi_div_14,-1.0,-0.5300000000000102,33.27999999999986
quarterly,2021-09-09,CLJ2022-CLN2022,rsi_div_14,-1.0,-0.7599999999999858,32.519999999999875
quarterly,2021-11-11,CLM2022-CLU2022,rsi_div_14,-1.0,1.2500000000000193,33.7699999999999
